Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,USD,549800000.0,2023-01-01,2023-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2023Q1,REGN
us-gaap,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,USD,640400000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,USD,790500000.0,2024-01-01,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1,REGN
us-gaap,AllowanceForDoubtfulAccountsReceivableCurrent,USD,0.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AllowanceForDoubtfulAccountsReceivableCurrent,USD,0.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023Q4I,REGN
us-gaap,AmortizationOfIntangibleAssets,USD,0.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,AmortizationOfIntangibleAssets,USD,37600000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,AmortizationOfIntangibleAssets,USD,92200000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,Assets,USD,29214500000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,Assets,USD,33080200000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,Assets,USD,33080200000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,Assets,USD,34369600000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,AssetsCurrent,USD,15884100000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AssetsCurrent,USD,19479200000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,AssetsCurrent,USD,19479200000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,AssetsCurrent,USD,18871500000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,USD,900000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,USD,13700000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,USD,13700000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,USD,7000000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,USD,302800000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,USD,115800000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,USD,115800000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,USD,104700000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,10320100000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,12636000000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,12636000000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,14212700000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,5381400000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,4414500000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,4414500000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,6184100000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,4636400000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,8114800000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,8114800000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,7917500000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
